yearID	weekIndex	rank	appID	uniqueInstall	UU	useRate	totalDuration	avgDuration	dayCounts	genreID
Y2	26	20	N0975	633533	627941	99.12	20904156	33.29	1.32	G10
Y2	26	21	N0141	1205324	593133	49.21	44235859	74.58	4.47	G05
Y2	26	22	N0900	857571	582260	67.9	102046888	175.26	4.36	G03
Y2	26	23	N0876	748322	511403	68.34	217141714	424.6	4.28	G10
Y2	26	24	N0951	575383	502618	87.35	122146226	243.02	4.48	G03
Y2	26	25	N0937	503420	459777	91.33	123909902	269.5	4.88	G04
Y2	26	26	N0001	752895	415692	55.21	32947748	79.26	3.81	G01
Y2	26	27	N0976	430929	407493	94.56	8304707	20.38	1.23	G09
Y2	26	28	N0977	399568	387658	97.02	608623	1.57	2.03	G04
Y2	26	29	N0443	480282	380053	79.13	117660608	309.59	5.4	G09
Y2	26	30	N0551	580074	364032	62.76	38379894	105.43	2.93	G06
Y2	26	31	N0159	409246	353181	86.3	70675050	200.11	4.3	G04
Y2	26	32	N0803	452100	350285	77.48	84236537	240.48	5.14	G04
Y2	26	33	N0629	624304	349991	56.06	47049290	134.43	3.93	G03
Y2	26	34	N0006	480946	340256	70.75	49963191	146.84	5.65	G04
Y2	26	35	N0938	580447	324657	55.93	10694202	32.94	2.97	G05
Y2	26	36	N0963	420082	315738	75.16	36268824	114.87	2.17	G10
Y2	26	37	N0547	19536706	313588	1.61	191289	0.61	1.05	G07
Y2	26	38	N0964	499243	302951	60.68	108986622	359.75	3.03	G04
Y2	26	39	N0815	447885	302107	67.45	124903118	413.44	4.46	G04
Y2	26	40	N0801	347445	300313	86.43	54104390	180.16	4.22	G04
Y2	26	41	N0971	339846	290117	85.37	6780034	23.37	1.96	G05
Y2	26	42	N0939	513110	283890	55.33	41411034	145.87	3.24	G06
Y2	26	43	N0836	431409	272599	63.19	20998301	77.03	2.63	G01
Y2	26	44	N0802	397022	232974	58.68	44705381	191.89	4.34	G03
Y2	26	45	N0800	585927	223298	38.11	7250486	32.47	1.94	G03
Y2	26	46	N0858	328560	221957	67.55	37619492	169.49	4.26	G03
Y2	26	47	N0978	332418	210936	63.46	913353	4.33	1.3	G04
Y2	26	48	N0965	299741	208187	69.46	8265024	39.7	2.01	G10
Y2	26	49	N0034	366474	207851	56.72	42528393	204.61	4.51	G09
Y2	26	50	N0730	294817	207807	70.49	1271779	6.12	2.56	G07
Y2	26	51	N0572	465911	207088	44.45	1693980	8.18	1.38	G05
Y2	26	52	N0099	300872	202376	67.26	8665740	42.82	2.67	G04
Y2	26	53	N0806	263236	198571	75.43	200238996	1008.4	5.57	G10
Y2	26	54	N0926	238644	196888	82.5	23488738	119.3	4.22	G06
Y2	26	55	N0970	354897	195257	55.02	39205653	200.79	3.31	G05
Y2	26	56	N0972	194121	189800	97.77	30261712	159.44	4	G05
Y2	26	57	N0851	288578	189434	65.64	20993076	110.82	5.28	G06
Y2	26	58	N0804	528800	186334	35.24	6614857	35.5	2.73	G03
Y2	26	59	N0850	683007	185832	27.21	15873769	85.42	2.67	G05
Y2	26	60	N0569	242794	184114	75.83	9596022	52.12	3.15	G07
Y2	26	61	N0413	300117	183514	61.15	2640766	14.39	2.86	G07
Y2	26	62	N0699	598053	179413	30	7386433	41.17	2.31	G05
Y2	26	63	N0214	280456	179150	63.88	87041819	485.86	6.74	G04
Y2	26	64	N0762	238930	178759	74.82	170902542	956.05	5.02	G10
Y2	26	65	N0979	659954	178338	27.02	20029141	112.31	1.44	G04
Y2	26	66	N0859	410669	177249	43.16	63465777	358.06	4.49	G06
Y2	26	67	N0961	202035	176379	87.3	32376129	183.56	2.45	G03
Y2	26	68	N0767	340850	173627	50.94	17892262	103.05	4.17	G03
Y2	26	69	N0855	193922	169322	87.31	57965693	342.34	4.24	G06
Y2	26	70	N0054	267223	166928	62.47	2370378	14.2	3.25	G07
Y2	26	71	N0638	352234	165668	47.03	7185021	43.37	3.14	G01
Y2	26	72	N0481	190400	163150	85.69	58743789	360.06	6.44	G04
Y2	26	73	N0875	286665	159886	55.77	24085227	150.64	3.14	G07
Y2	26	74	N0297	239241	157696	65.92	11970703	75.91	2.99	G09
Y2	26	75	N0868	162533	156287	96.16	46962681	300.49	4.6	G10
Y2	26	76	N0874	317810	152448	47.97	4387453	28.78	2.39	G05
Y2	26	77	N0854	268358	148412	55.3	19758090	133.13	2.91	G08
Y2	26	78	N0038	288331	145072	50.31	50534380	348.34	4.24	G02
Y2	26	79	N0784	212266	143308	67.51	56483415	394.14	5.05	G04
Y2	26	80	N0948	142826	139902	97.95	8580190	61.33	2.41	G05
Y2	26	81	N0126	434394	138864	31.97	3736830	26.91	2.52	G05
Y2	26	82	N0756	167844	125639	74.85	91109634	725.17	5.77	G08
Y2	26	83	N0713	162318	125090	77.06	50997942	407.69	6.06	G05
Y2	26	84	N0548	230202	121530	52.79	7684342	63.23	5.17	G02
Y2	26	85	N0969	126889	120627	95.06	32334067	268.05	4.74	G04
Y2	26	86	N0916	232864	119871	51.48	16755568	139.78	4.14	G03
Y2	26	87	N0808	216743	119848	55.29	64798218	540.67	5.63	G04
Y2	26	88	N0928	149939	118687	79.16	7349099	61.92	2.14	G10
Y2	26	89	N0942	140457	118623	84.46	1078283	9.09	2.13	G10
Y2	26	90	N0779	168354	118516	70.4	81868482	690.78	4.47	G10
Y2	26	91	N0410	189292	118076	62.38	8291297	70.22	2.51	G06
Y2	26	92	N0177	326471	115915	35.51	10873986	93.81	3.55	G03
Y2	26	93	N0954	188294	112721	59.86	10178706	90.3	2.36	G02
Y2	26	94	N0980	112941	111091	98.36	2021856	18.2	2.74	G04
Y2	26	95	N0966	150526	110862	73.65	15685864	141.49	2.31	G04
Y2	26	96	N0899	306947	110567	36.02	14948658	135.2	3.21	G04
Y2	26	97	N0981	119836	106525	88.89	3063659	28.76	1.77	G10
Y2	26	98	N0013	255589	105238	41.17	3492849	33.19	1.8	G05
Y2	26	99	N0454	146193	103004	70.46	8719289	84.65	4.17	G06
Y2	26	100	N0223	259246	102997	39.73	6274577	60.92	1.49	G05
Y2	27	1	N0719	4783499	3740766	78.2	998260815	266.86	5.01	G03
Y2	27	2	N0542	3157323	1989085	63	447026963	224.74	4.35	G03
Y2	27	3	N0003	2970673	1888247	63.56	269887144	142.93	4.13	G03
Y2	27	4	N0261	3182297	1872967	58.86	228033732	121.75	3.88	G05
Y2	27	5	N0379	2345447	1654828	70.55	302585300	182.85	4.26	G09
Y2	27	6	N0188	2206772	1357259	61.5	192608625	141.91	4.42	G03
Y2	27	7	N0486	1387413	1127125	81.24	627414131	556.65	4.34	G10
Y2	27	8	N0861	1507457	893853	59.3	78346215	87.65	3.03	G03
Y2	27	9	N0628	989695	809237	81.77	269386905	332.89	5.16	G04
Y2	27	10	N0580	1280073	783474	61.21	92504775	118.07	4.58	G03
Y2	27	11	N0925	985835	765123	77.61	78493969	102.59	4.48	G03
Y2	27	12	N0012	1435722	742102	51.69	62113937	83.7	2.77	G04
Y2	27	13	N0141	1135900	693090	61.02	47026157	67.85	3.63	G05
Y2	27	14	N0973	770852	665177	86.29	99690077	149.87	2.74	G04
Y2	27	15	N0786	840089	645393	76.82	164426775	254.77	4.34	G06
Y2	27	16	N0649	1396011	630219	45.14	55894123	88.69	4.66	G02
Y2	27	17	N0913	1269721	624175	49.16	12589610	20.17	2.26	G05
Y2	27	18	N0018	1024738	621143	60.61	21597142	34.77	3.86	G07
Y2	27	19	N0900	888900	550522	61.93	96627621	175.52	4.16	G03
Y2	27	20	N0876	682869	492851	72.17	159126802	322.87	4.37	G10
Y2	27	21	N0982	587234	491860	83.76	801732	1.63	1.05	G04
Y2	27	22	N0951	566706	477267	84.22	106029637	222.16	4.8	G03
Y2	27	23	N0975	572741	473789	82.72	37784673	79.75	1.5	G10
Y2	27	24	N0001	752691	457998	60.85	37766515	82.46	3.7	G01
Y2	27	25	N0443	506443	402207	79.42	102478322	254.79	5.85	G09
Y2	27	26	N0978	431687	394624	91.41	5059080	12.82	1.23	G04
Y2	27	27	N0937	474604	390344	82.25	103648042	265.53	4.07	G04
Y2	27	28	N0006	485654	360107	74.15	72421119	201.11	5.62	G04
Y2	27	29	N0983	423753	355077	83.79	1700819	4.79	1.17	G05
Y2	27	30	N0629	592070	328210	55.43	46615666	142.03	3.62	G03
Y2	27	31	N0815	444731	321981	72.4	118028575	366.57	4.69	G04
Y2	27	32	N0967	363046	312550	86.09	56530919	180.87	2.89	G10
Y2	27	33	N0964	443440	308786	69.63	104273944	337.69	3.93	G04
Y2	27	34	N0984	321474	298577	92.88	24080235	80.65	2.41	G09
Y2	27	35	N0800	629937	294339	46.73	9109792	30.95	1.93	G03
Y2	27	36	N0801	327396	293395	89.61	48008224	163.63	4.27	G04
Y2	27	37	N0985	476535	293072	61.5	20544347	70.1	1.99	G05
Y2	27	38	N0551	591078	291766	49.36	35467075	121.56	2.68	G06
Y2	27	39	N0802	385169	264249	68.61	57159701	216.31	4.26	G03
Y2	27	40	N0803	385474	261025	67.72	64319170	246.41	4.83	G04
Y2	27	41	N0159	375075	254993	67.98	53209389	208.67	5.3	G04
Y2	27	42	N0638	388148	249959	64.4	14137681	56.56	2.81	G01
Y2	27	43	N0986	570185	247062	43.33	19742724	79.91	1.93	G07
Y2	27	44	N0963	350977	243416	69.35	22688805	93.21	1.84	G10
Y2	27	45	N0938	482744	238594	49.42	7985741	33.47	3.54	G05
Y2	27	46	N0699	607593	232972	38.34	5901181	25.33	1.79	G05
Y2	27	47	N0547	19642549	232456	1.18	74386	0.32	1.14	G07
Y2	27	48	N0939	414369	228195	55.07	30240401	132.52	3.5	G06
Y2	27	49	N0961	279273	227276	81.38	23429883	103.09	2.42	G03
Y2	27	50	N0850	531371	214992	40.46	22552661	104.9	2.37	G05
Y2	27	51	N0054	255513	209778	82.1	2951576	14.07	2.91	G07
Y2	27	52	N0851	289627	207347	71.59	32250752	155.54	5.72	G06
Y2	27	53	N0806	255153	205402	80.5	201918382	983.04	6.05	G10
Y2	27	54	N0858	304938	205104	67.26	33450411	163.09	3.87	G03
Y2	27	55	N0972	235544	201184	85.41	23542552	117.02	4.08	G05
Y2	27	56	N0974	238709	197324	82.66	4410191	22.35	1.86	G05
Y2	27	57	N0730	278441	189175	67.94	1730951	9.15	3.13	G07
Y2	27	58	N0804	499304	185065	37.06	4086235	22.08	1.6	G03
Y2	27	59	N0034	354494	184517	52.05	54393766	294.79	4.29	G09
Y2	27	60	N0979	366117	183693	50.17	3967769	21.6	1.31	G04
Y2	27	61	N0214	283945	177259	62.43	83513805	471.14	6.56	G04
Y2	27	62	N0572	430501	174540	40.54	2995106	17.16	1.52	G05
Y2	27	63	N0099	304197	173533	57.05	7940870	45.76	3.23	G04
Y2	27	64	N0767	326760	172654	52.84	21112131	122.28	4.23	G03
Y2	27	65	N0859	357874	168452	47.07	37280112	221.31	3.55	G06
Y2	27	66	N0126	442582	168086	37.98	3973553	23.64	2.5	G05
Y2	27	67	N0926	205717	165947	80.67	10185827	61.38	4.47	G06
Y2	27	68	N0569	245784	164135	66.78	11852188	72.21	3.83	G07
Y2	27	69	N0875	259937	159063	61.19	9507196	59.77	2.32	G07
Y2	27	70	N0836	398291	156232	39.23	11431495	73.17	3.28	G01
Y2	27	71	N0965	202403	154696	76.43	10805516	69.85	2.8	G10
Y2	27	72	N0223	250723	154547	61.64	6721249	43.49	2.9	G05
Y2	27	73	N0868	165819	151867	91.59	40285759	265.27	3.81	G10
Y2	27	74	N0481	192813	147718	76.61	52727940	356.95	6.36	G04
Y2	27	75	N0038	286057	146668	51.27	35555257	242.42	4.51	G02
Y2	27	76	N0977	164939	141204	85.61	105903	0.75	1.43	G04
Y2	27	77	N0762	234954	137896	58.69	170675258	1237.71	5.86	G10
Y2	27	78	N0987	156275	137173	87.78	5089118	37.1	2.73	G04
Y2	27	79	N0916	183905	136880	74.43	13471730	98.42	2.65	G03
Y2	27	80	N0970	220243	133391	60.57	19220309	144.09	3.68	G05
Y2	27	81	N0969	167477	132145	78.9	23017016	174.18	3.42	G04
Y2	27	82	N0567	287714	131398	45.67	6479235	49.31	2.38	G05
Y2	27	83	N0854	258588	131143	50.72	11595664	88.42	2.84	G08
Y2	27	84	N0976	163032	129460	79.41	5942214	45.9	2.23	G09
Y2	27	85	N0784	207336	128713	62.08	41094200	319.27	4.86	G04
Y2	27	86	N0805	249263	127682	51.22	8216337	64.35	2.14	G05
Y2	27	87	N0808	198116	127219	64.21	64561098	507.48	5.31	G04
Y2	27	88	N0548	218634	125980	57.62	6195696	49.18	5	G02
Y2	27	89	N0050	277622	125406	45.17	1338082	10.67	1.59	G07
Y2	27	90	N0957	193485	122975	63.56	7747425	63	2.41	G10
Y2	27	91	N0988	136256	122668	90.03	3202861	26.11	1.97	G06
Y2	27	92	N0297	229818	120902	52.61	7754654	64.14	3.74	G09
Y2	27	93	N0873	169726	117806	69.41	5296558	44.96	5.02	G04
Y2	27	94	N0410	209007	116564	55.77	6485621	55.64	2.09	G06
Y2	27	95	N0713	151154	116128	76.83	66600569	573.51	5.88	G05
Y2	27	96	N0454	172169	115792	67.25	7106155	61.37	3.35	G06
Y2	27	97	N0989	366596	114838	31.33	5531746	48.17	1.4	G10
Y2	27	98	N0980	121144	114594	94.59	2474084	21.59	2.74	G04
Y2	27	99	N0971	262742	113624	43.25	1420300	12.5	1.79	G05
Y2	27	100	N0855	166104	112334	67.63	49871803	443.96	5	G06
Y2	28	1	N0719	4657525	3642706	78.21	958869500	263.23	5.08	G03
Y2	28	2	N0542	3052782	1873127	61.36	411207570	219.53	4.36	G03
Y2	28	3	N0003	2894938	1817839	62.79	229829385	126.43	4.25	G03
Y2	28	4	N0261	2869349	1682835	58.65	189907930	112.85	3.96	G05
Y2	28	5	N0379	2463443	1652168	67.07	262859929	159.1	4.27	G09
Y2	28	6	N0188	2185052	1356233	62.07	158787760	117.08	4.34	G03
Y2	28	7	N0486	1300153	1069308	82.24	533798554	499.2	4.51	G10
Y2	28	8	N0861	1604804	999971	62.31	78127734	78.13	3.08	G03
Y2	28	9	N0580	1251268	964939	77.12	96850927	100.37	5.05	G03
Y2	28	10	N0628	1052718	921453	87.53	278389380	302.12	4.8	G04
Y2	28	11	N0973	889524	779400	87.62	114260040	146.6	3.43	G04
Y2	28	12	N0012	1295369	778793	60.12	50691636	65.09	2.58	G04
Y2	28	13	N0786	890609	714117	80.18	180293119	252.47	4.2	G06
Y2	28	14	N0925	958422	655895	68.43	65733797	100.22	4.74	G03
Y2	28	15	N0913	1146344	641819	55.99	5173061	8.06	1.65	G05
Y2	28	16	N0649	1369786	619443	45.22	55378204	89.4	4.7	G02
Y2	28	17	N0018	966089	604409	62.56	31326518	51.83	3.46	G07
Y2	28	18	N0141	1098068	535517	48.77	31777579	59.34	4.27	G05
Y2	28	19	N0900	832653	479136	57.54	83182801	173.61	4.61	G03
Y2	28	20	N0876	633541	477674	75.4	149316116	312.59	4.41	G10
Y2	28	21	N0990	487710	473241	97.03	5669427	11.98	1.14	G04
Y2	28	22	N0991	515289	449583	87.25	606937	1.35	1	G10
Y2	28	23	N0443	524189	417891	79.72	89437032	214.02	5.17	G09
Y2	28	24	N0006	518604	408683	78.8	90649976	221.81	5.21	G04
Y2	28	25	N0951	552005	406541	73.65	91898593	226.05	4.94	G03
Y2	28	26	N0001	706456	361962	51.24	24135626	66.68	4.3	G01
Y2	28	27	N0992	382504	340459	89.01	5154549	15.14	2.89	G07
Y2	28	28	N0629	537843	315453	58.65	50425162	159.85	3.88	G03
Y2	28	29	N0958	377828	302257	80	20450709	67.66	2.34	G02
Y2	28	30	N0937	485492	289823	59.7	93311413	321.96	4.88	G04
Y2	28	31	N0800	634418	282787	44.57	14235498	50.34	2.4	G03
Y2	28	32	N0547	19611831	271217	1.38	116623	0.43	1.06	G07
Y2	28	33	N0938	438330	262591	59.91	8313631	31.66	2.8	G05
Y2	28	34	N0803	370699	258970	69.86	61764345	238.5	5.28	G04
Y2	28	35	N0551	474404	258111	54.41	30062188	116.47	3.01	G06
Y2	28	36	N0815	399289	250983	62.86	108334302	431.64	5.1	G04
Y2	28	37	N0569	311459	249154	80	12751702	51.18	3.42	G07
Y2	28	38	N0993	458161	244384	53.34	19149930	78.36	1.62	G10
Y2	28	39	N0964	326433	243760	74.67	64316076	263.85	3.58	G04
Y2	28	40	N0963	345229	235533	68.23	54349240	230.75	2.65	G10
Y2	28	41	N0806	279115	225098	80.65	163646246	727	5.37	G10
Y2	28	42	N0939	421817	224058	53.12	35549042	158.66	3.94	G06
Y2	28	43	N0851	275843	223081	80.87	28975991	129.89	5.5	G06
Y2	28	44	N0801	340368	222958	65.5	68914088	309.09	4.85	G04
Y2	28	45	N0159	355368	220248	61.98	44871125	203.73	5.44	G04
Y2	28	46	N0984	283062	216984	76.66	13333667	61.45	2.43	G09
Y2	28	47	N0967	245634	213829	87.05	49614743	232.03	4	G10
Y2	28	48	N0970	319274	213438	66.85	4859983	22.77	1.64	G05
Y2	28	49	N0850	432917	213068	49.22	26134921	122.66	2.66	G05
Y2	28	50	N0038	295701	210570	71.21	30877985	146.64	3.21	G02
Y2	28	51	N0836	492714	210290	42.68	7200330	34.24	1.82	G01
Y2	28	52	N0638	379619	205576	54.15	12046754	58.6	3.27	G01
Y2	28	53	N0804	494362	203673	41.2	5360673	26.32	2.17	G03
Y2	28	54	N0802	376317	203526	54.08	47543674	233.6	5.22	G03
Y2	28	55	N0985	257000	197080	76.68	32275792	163.77	3.06	G05
Y2	28	56	N0763	203577	185624	91.18	24184951	130.29	3.57	G10
Y2	28	57	N0572	451986	185016	40.93	4272019	23.09	1.96	G05
Y2	28	58	N0972	227244	183292	80.66	12474854	68.06	3.68	G05
Y2	28	59	N0054	239778	176421	73.58	1284345	7.28	3.41	G07
Y2	28	60	N0762	217050	176248	81.2	230026552	1305.13	5.43	G10
Y2	28	61	N0699	528759	175513	33.19	8917816	50.81	2.36	G05
Y2	28	62	N0034	364924	175237	48.02	56675151	323.42	4.97	G09
Y2	28	63	N0858	276262	169764	61.45	21828255	128.58	4.12	G03
Y2	28	64	N0986	306757	165843	54.06	10735017	64.73	2.49	G07
Y2	28	65	N0859	311935	164924	52.87	41719175	252.96	3.97	G06
Y2	28	66	N0994	307004	163189	53.16	528732	3.24	1	G04
Y2	28	67	N0481	194106	160703	82.79	70910199	441.25	5.85	G04
Y2	28	68	N0571	322414	157602	48.88	14934366	94.76	1.61	G03
Y2	28	69	N0767	327472	153286	46.81	22470195	146.59	4.47	G03
Y2	28	70	N0413	287106	152927	53.27	3222172	21.07	3.15	G07
Y2	28	71	N0214	211325	151535	71.71	78320865	516.85	7	G04
Y2	28	72	N0868	170650	148937	87.28	35461900	238.1	4.29	G10
Y2	28	73	N0730	248492	147566	59.38	1903601	12.9	2.77	G07
Y2	28	74	N0855	178524	136934	76.7	59167812	432.09	4.3	G06
Y2	28	75	N0875	233856	132418	56.62	9032232	68.21	3.12	G07
Y2	28	76	N0223	238184	131195	55.08	5692551	43.39	2.41	G05
Y2	28	77	N0755	241438	130540	54.07	20026141	153.41	3.52	G09
Y2	28	78	N0099	284400	130176	45.77	2857363	21.95	3.09	G04
Y2	28	79	N0995	185950	126086	67.81	10054098	79.74	3.26	G03
Y2	28	80	N0969	145584	125110	85.94	25638792	204.93	4.75	G04
Y2	28	81	N0410	159008	120194	75.59	7536164	62.7	2.68	G06
Y2	28	82	N0805	269882	118753	44	9786435	82.41	2.93	G05
Y2	28	83	N0978	168849	118664	70.28	8255454	69.57	1.91	G04
Y2	28	84	N0567	224464	118132	52.63	6790227	57.48	1.65	G05
Y2	28	85	N0126	388617	117390	30.21	2556754	21.78	2.09	G05
Y2	28	86	N0548	193319	111214	57.53	4772193	42.91	4.3	G02
Y2	28	87	N0873	161237	110940	68.81	10168760	91.66	5.86	G04
Y2	28	88	N0975	139002	110752	79.68	43750363	395.03	2.76	G10
Y2	28	89	N0996	131600	110719	84.13	6157084	55.61	2.23	G05
Y2	28	90	N0997	149114	110450	74.07	7124025	64.5	2.42	G02
Y2	28	91	N0987	128876	109403	84.89	5297293	48.42	4.62	G04
Y2	28	92	N0916	168267	109043	64.8	10726560	98.37	2.43	G03
Y2	28	93	N0854	261569	108774	41.59	3977865	36.57	3.23	G08
Y2	28	94	N0998	183528	108138	58.92	3474474	32.13	1.19	G03
Y2	28	95	N0879	170879	107863	63.12	28349632	262.83	3.97	G05
Y2	28	96	N0974	164953	107139	64.95	3774507	35.23	2.81	G05
Y2	28	97	N0808	193621	106656	55.08	43103956	404.14	5.36	G04
Y2	28	98	N0999	128519	105161	81.82	4505097	42.84	2.65	G02
Y2	28	99	N0713	136193	104981	77.08	64909752	618.3	5.21	G05
Y2	28	100	N0454	137325	104210	75.89	23153378	222.18	5.05	G06
Y2	29	1	N0719	4730979	3723808	78.71	998539115	268.15	5.25	G03
Y2	29	2	N0542	3013573	1900430	63.06	393636066	207.13	4.24	G03
Y2	29	3	N0003	2868159	1748967	60.98	213286526	121.95	4.21	G03
Y2	29	4	N0261	2774770	1656757	59.71	165526592	99.91	4.05	G05
Y2	29	5	N0379	2419695	1638027	67.7	208373415	127.21	3.94	G09
Y2	29	6	N0188	2254271	1384526	61.42	200451674	144.78	4.44	G03
Y2	29	7	N0580	1208679	963545	79.72	89542237	92.93	4.22	G03
Y2	29	8	N0486	1287855	955502	74.19	559226656	585.27	4.49	G10
Y2	29	9	N0012	1338841	865700	64.66	68528812	79.16	2.8	G04
Y2	29	10	N0628	1017175	823826	80.99	302269998	366.91	5.73	G04
Y2	29	11	N0786	1004189	777085	77.38	232154144	298.75	4.37	G06
Y2	29	12	N0861	1557660	753663	48.38	53306584	70.73	3.28	G03
Y2	29	13	N0973	863169	684015	79.24	89708567	131.15	3.73	G04
Y2	29	14	N0018	994817	659020	66.25	32193127	48.85	3.62	G07
Y2	29	15	N0925	838025	587008	70.05	51040346	86.95	4.08	G03
Y2	29	16	N0649	1279558	583489	45.6	48517110	83.15	4.74	G02
Y2	29	17	N0141	1099093	583300	53.07	44663281	76.57	4.17	G05
Y2	29	18	N0996	599529	573294	95.62	62855954	109.64	2.51	G05
Y2	29	19	N0900	822855	500677	60.85	81164748	162.11	4.37	G03
Y2	29	20	N0951	587883	436282	74.21	89306925	204.7	4.8	G03
Y2	29	21	N0876	621499	415130	66.79	145669117	350.9	4.59	G10
Y2	29	22	N0547	19489317	410592	2.11	205296	0.5	1.07	G07
Y2	29	23	N0443	482700	396064	82.05	89276786	225.41	5.39	G09
Y2	29	24	N1000	506943	389850	76.9	1996032	5.12	1.22	G05
Y2	29	25	N0913	1003451	387646	38.63	3748537	9.67	1.71	G05
Y2	29	26	N0958	460326	387503	84.18	14407362	37.18	2.44	G02
Y2	29	27	N0006	503961	380506	75.5	66059647	173.61	5.33	G04
Y2	29	28	N0001	733998	377123	51.38	21971186	58.26	3.55	G01
Y2	29	29	N0992	411998	370274	89.87	7172207	19.37	3.36	G07
Y2	29	30	N0800	622196	340405	54.71	26817106	78.78	2.57	G03
Y2	29	31	N0937	473531	327497	69.16	94921730	289.84	3.97	G04
Y2	29	32	N0763	347420	322629	92.86	30394878	94.21	3.23	G10
Y2	29	33	N0990	348819	297918	85.41	8901790	29.88	1.75	G04
Y2	29	34	N1001	315746	288555	91.39	3855095	13.36	1.07	G03
Y2	29	35	N0569	347554	277727	79.91	14105754	50.79	3.71	G07
Y2	29	36	N0836	524332	275394	52.52	17630724	64.02	2.08	G01
Y2	29	37	N0850	428918	258294	60.22	28334852	109.7	2.55	G05
Y2	29	38	N0851	322041	251309	78.04	35143051	139.84	5.25	G06
Y2	29	39	N1002	284560	250722	88.11	18097114	72.18	1.95	G08
Y2	29	40	N0939	403330	250173	62.03	35209348	140.74	3.88	G06
Y2	29	41	N0801	324771	250111	77.01	68380347	273.4	4.56	G04
Y2	29	42	N0159	347909	243821	70.08	40776624	167.24	4.97	G04
Y2	29	43	N0815	409272	240313	58.72	111005381	461.92	5.67	G04
Y2	29	44	N0629	482165	239594	49.69	43205986	180.33	3.92	G03
Y2	29	45	N0802	382825	239212	62.49	45548357	190.41	4.42	G03
Y2	29	46	N0803	350051	232107	66.31	48213266	207.72	4.49	G04
Y2	29	47	N0993	404957	227314	56.13	38620649	169.9	2.51	G10
Y2	29	48	N1003	502112	224839	44.78	3923441	17.45	1.73	G04
Y2	29	49	N0699	517705	211894	40.93	10897708	51.43	2.2	G05
Y2	29	50	N0806	268130	210503	78.51	168286623	799.45	4.9	G10
Y2	29	51	N0972	226893	210080	92.59	31390154	149.42	4.52	G05
Y2	29	52	N0551	452778	204434	45.15	20046798	98.06	2.9	G06
Y2	29	53	N0126	424590	201301	47.41	5040577	25.04	1.63	G05
Y2	29	54	N0054	284136	192146	67.62	1833073	9.54	2.74	G07
Y2	29	55	N0938	420165	191740	45.63	5815474	30.33	3.31	G05
Y2	29	56	N1004	517487	190351	36.78	21513470	113.02	1.86	G10
Y2	29	57	N0638	342260	190264	55.59	10477838	55.07	3.13	G01
Y2	29	58	N0804	490738	185317	37.76	4184458	22.58	1.84	G03
Y2	29	59	N0984	246341	172534	70.04	7603573	44.07	2.48	G09
Y2	29	60	N0038	277062	169173	61.06	18561662	109.72	3.32	G02
Y2	29	61	N1005	175877	169141	96.17	22049221	130.36	1.86	G05
Y2	29	62	N0572	444794	165411	37.19	2858302	17.28	2.29	G05
Y2	29	63	N0991	298404	164916	55.27	1461156	8.86	1.54	G10
Y2	29	64	N1006	413253	164291	39.76	354869	2.16	1	G04
Y2	29	65	N0410	192695	161904	84.02	12201085	75.36	2.46	G06
Y2	29	66	N0762	245437	157379	64.12	152023393	965.97	5.39	G10
Y2	29	67	N0967	216784	156841	72.35	22247896	141.85	4.58	G10
Y2	29	68	N0214	195235	152949	78.34	73548586	480.87	6.93	G04
Y2	29	69	N0859	296045	152563	51.53	34746223	227.75	4.31	G06
Y2	29	70	N0875	224876	152341	67.74	14253024	93.56	1.97	G07
Y2	29	71	N0034	352939	151148	42.83	38257070	253.11	4.34	G09
Y2	29	72	N1007	159361	150468	94.42	9411773	62.55	1.99	G05
Y2	29	73	N0099	266471	145995	54.79	3216270	22.03	2.78	G04
Y2	29	74	N0995	228179	144198	63.2	9401710	65.2	3.43	G03
Y2	29	75	N1008	146197	144151	98.6	9316479	64.63	1.95	G03
Y2	29	76	N0481	196054	140653	71.74	50694154	360.42	6.35	G04
Y2	29	77	N0808	219374	139736	63.7	74437367	532.7	4.43	G04
Y2	29	78	N0985	221223	139710	63.15	35093755	251.19	3.83	G05
Y2	29	79	N0974	176286	138644	78.65	4895520	35.31	2.56	G05
Y2	29	80	N0969	160183	138234	86.3	36174455	261.69	4.87	G04
Y2	29	81	N0964	162619	137600	84.62	44444800	323	4.72	G04
Y2	29	82	N0849	156953	136474	86.95	4809344	35.24	1.96	G09
Y2	29	83	N0858	243389	134266	55.17	18770387	139.8	3.73	G03
Y2	29	84	N0413	232883	132813	57.03	1786335	13.45	2.7	G07
Y2	29	85	N0571	302307	128413	42.48	7971879	62.08	1.78	G03
Y2	29	86	N0854	225175	125498	55.73	10979820	87.49	2.11	G08
Y2	29	87	N0887	152616	123084	80.65	52809190	429.05	3.01	G10
Y2	29	88	N0755	229697	121780	53.02	20465129	168.05	3.7	G09
Y2	29	89	N0970	159465	120791	75.75	9177700	75.98	2.19	G05
Y2	29	90	N0767	317446	117205	36.92	13029680	111.17	4.46	G03
Y2	29	91	N0986	163969	115215	70.27	14719868	127.76	3.23	G07
Y2	29	92	N0226	158321	115126	72.72	11370995	98.77	2.4	G06
Y2	29	93	N0971	202559	114687	56.62	802809	7	1.43	G05
Y2	29	94	N0548	186559	113408	60.79	4391158	38.72	4.79	G02
Y2	29	95	N0805	241583	109290	45.24	3387990	31	2.38	G05
